	Text	Value	Tokens
7166	اين کنترل به وسيله‌ي رابط مادون قرمز (infrared) با کنسول XBOX 360 ارتباط برقرار مي‌کند.	0	['اين', 'کنترل', 'وسيله\u200cي', 'رابط', 'مادون', 'قرمز', 'infrared', 'کنسول', 'XBOX', '360', 'ارتباط', 'برقرار', 'مي\u200cکند']
7167	• شارژ قدرتمند ـ شرکت مايکروسافت يک شارژر پيشرفته را براي شارژ باتري هاي موجود در دسته‌هاي بي‌سيم قرار داده تا کاربر بتواند با استفاده از آن،  در مدتي کوتاه،  باتري دسته‌ي بازي خود را شارژ کند.	2	['•', 'شارژ', 'قدرتمند', 'ـ', 'شرکت', 'مايکروسافت', 'يک', 'شارژر', 'پيشرفته', 'براي', 'شارژ', 'باتري', 'هاي', 'موجود', 'دسته\u200cهاي', 'بي\u200cسيم', 'قرار', 'کاربر', 'مدتي', 'کوتاه', 'باتري', 'دسته\u200cي', 'بازي', 'شارژ']
7168	"3-پردازنده‌ي مرکزي (CPU)
پردازنده‌ي مرکزي در کنسول XBOX 360 به نام رسمي Xenon توسط شرکت مايکروسافت و نام Waternoose توسط شرکت IBM ناميده مي‌شود."	0	['3-پردازنده\u200cي', 'مرکزي', 'CPU', 'پردازنده\u200cي', 'مرکزي', 'کنسول', 'XBOX', '360', 'رسمي', 'Xenon', 'شرکت', 'مايکروسافت', 'Waternoose', 'شرکت', 'IBM', 'ناميده', 'مي\u200cشود']
7169	اين پردازنده به صورت سه هسته‌اي و بر اساس ساختار پردازنده‌ي پاور پي سي (Power PC) طراحي شده است.	0	['اين', 'پردازنده', 'سه', 'هسته\u200cاي', 'اساس', 'ساختار', 'پردازنده\u200cي', 'پاور', 'پي', 'سي', 'Power', 'PC', 'طراحي', 'شده_است']
7170	پردازنده‌ي XBOX 360 با بهره‌گيري از فن‌آوري ۹۰ نانومتري طراحي شده و از ۱۶۵ ميليون ترانزيستور بهره مي‌برد.	0	['پردازنده\u200cي', 'XBOX', '360', 'بهره\u200cگيري', 'فن\u200cآوري', '۹۰', 'نانومتري', 'طراحي', '۱۶۵', 'ميليون', 'ترانزيستور', 'بهره', 'مي\u200cبرد']
7171	البته مايکروسافت با بکارگيري پردازنده‌ي با فن‌آوري ۶۵ نانومتري براي کنسول XBOX 360  باعث کاهش گرماي توليدي اين پردازنده و افزايش کارايي آن شد.	1	['مايکروسافت', 'بکارگيري', 'پردازنده\u200cي', 'فن\u200cآوري', '۶۵', 'نانومتري', 'براي', 'کنسول', 'XBOX', '360', 'باعث', 'کاهش', 'گرماي', 'توليدي', 'اين', 'پردازنده', 'افزايش', 'کارايي']
7172	به طور کلي، سه هسته موجود در اين پردازنده به صورت موازي و در فرکانس ۲/۳ گيگاهرتز فعاليت مي‌کنند که اين عامل باعث افزايش کارايي اين واحد پردازشي در محاسبات پيچيده مي‌شود.	1	['کلي', 'سه', 'هسته', 'موجود', 'اين', 'پردازنده', 'موازي', 'فرکانس', '۲/۳', 'گيگاهرتز', 'فعاليت', 'مي\u200cکنند', 'اين', 'عامل', 'باعث', 'افزايش', 'کارايي', 'اين', 'واحد', 'پردازشي', 'محاسبات', 'پيچيده', 'مي\u200cشود']
7173	"4-واحد پردازش گرافيکي (GPU)
Xenos نام اختصاصي پردازند‌ه‌ي‌ گرافيکي کنسول XBOX 360 است که شرکت ATI آن را طراحي کرده است."	0	['4-واحد', 'پردازش', 'گرافيکي', 'GPU', 'Xenos', 'اختصاصي', 'پردازند\u200cه\u200cي\u200c', 'گرافيکي', 'کنسول', 'XBOX', '360', 'شرکت', 'ATI', 'طراحي', 'کرده_است']
7174	اين پرونده‌ي گرافيکي به نام رمز C1 و گاهي R500 در شرکت ATI ناميده مي‌شود.	0	['اين', 'پرونده\u200cي', 'گرافيکي', 'رمز', 'C1', 'گاهي', 'R', '500', 'شرکت', 'ATI', 'ناميده', 'مي\u200cشود']
7175	چيپ‌سِت Xenos دو ساختار جدا از يک‌ديگر را شامل مي‌شود.	0	['چيپ\u200cسِت', 'Xenos', 'ساختار', 'يک\u200cديگر', 'شامل', 'مي\u200cشود']
7176	اولين قسمت اين چيپ‌ست به واحد پردازش گرافيکي مربوط مي‌شود که بيش‌ترين قسمت از فضاي اين چيپ‌ست را اشغال کرده است.	0	['اولين', 'قسمت', 'اين', 'چيپ\u200cست', 'واحد', 'پردازش', 'گرافيکي', 'مربوط', 'مي\u200cشود', 'بيش\u200cترين', 'قسمت', 'فضاي', 'اين', 'چيپ\u200cست', 'اشغال', 'کرده_است']
7177	قسمت دوم اين چيپ‌ست نيز حافظه‌ي پر سرعتي به نام eDRam است که در سمت چپ واحد پردازش گرافيکي قرار دارد.	1	['قسمت', 'اين', 'چيپ\u200cست', 'نيز', 'حافظه\u200cي', 'پر', 'سرعتي', 'eDRam', 'سمت', 'چپ', 'واحد', 'پردازش', 'گرافيکي', 'قرار']
7178	چيپ‌ست Xenos به کار رفته در کنسول XBOX 360 روي هم رفته داراي ۳۱۵ ميليون ترانزيستور است که از اين مقدار ۲۳۵ ميليون ترانزيستور مربوط به واحد پردازش گرافيکي و پنجاه ميليون مربوط به حافظه eDRam مي‌باشد.	0	['چيپ\u200cست', 'Xenos', 'کار', 'کنسول', 'XBOX', '360', 'روي', 'داراي', '۳۱۵', 'ميليون', 'ترانزيستور', 'اين', '۲۳۵', 'ميليون', 'ترانزيستور', 'مربوط', 'واحد', 'پردازش', 'گرافيکي', 'پنجاه', 'ميليون', 'مربوط', 'حافظه', 'eDRam', 'مي\u200cباشد']
7179	واحد پردازش گرافيکي اين کنسول،  در فرکانس ۵۰۰ مگاهرتز کار مي‌کند و با استفاده از فن‌آوري ۹۰ نانومتري طراحي شده است.	0	['واحد', 'پردازش', 'گرافيکي', 'اين', 'کنسول', 'فرکانس', '۵۰۰', 'مگاهرتز', 'کار', 'مي\u200cکند', 'فن\u200cآوري', '۹۰', 'نانومتري', 'طراحي', 'شده_است']
7180	"5-حافظه‌ي EDRam
در کنار واحد پردازش گرافيکي،  حافظه‌ي ۱۰ مگابايتي eDRam وجود دارد که با سرعت ۳۰۰ مگاهرتز فعاليت مي‌کند."	0	['5-حافظه\u200cي', 'EDRam', 'واحد', 'پردازش', 'گرافيکي', 'حافظه\u200cي', '۱۰', 'مگابايتي', 'eDRam', 'سرعت', '۳۰۰', 'مگاهرتز', 'فعاليت', 'مي\u200cکند']
7181	اين حافظه همانند واحد پردازش گرافيکي،  از فن‌آوري ۹۰ نانومتري براي طراحي بهره مي‌برد.	0	['اين', 'حافظه', 'واحد', 'پردازش', 'گرافيکي', 'فن\u200cآوري', '۹۰', 'نانومتري', 'براي', 'طراحي', 'بهره', 'مي\u200cبرد']
7182	"حافظه‌ي eDRam از دو بخش اساسي تشکيل شده است:
۱/ حافظه ـ اين قسمت وظيفه‌ي ذخيره‌ي اطلاعات کلي مورد نياز براي پردازنده‌ي گرافيکي را بر عهده دارد."	0	['حافظه\u200cي', 'eDRam', 'اساسي', 'تشکيل', 'شده_است', '۱/', 'حافظه', 'ـ', 'اين', 'قسمت', 'وظيفه\u200cي', 'ذخيره\u200cي', 'اطلاعات', 'کلي', 'نياز', 'براي', 'پردازنده\u200cي', 'گرافيکي', 'عهده']
7183	علاوه بر اين،  قسمت اطلاعاتي که در بخش logic مورد پردازش قرار مي‌گيرد را در خود ذخيره مي‌نمايد و در زمان مشخصي به اين واحد انتقال مي‌دهد.	0	['علاوه', 'اين', 'قسمت', 'اطلاعاتي', 'logic', 'پردازش', 'قرار', 'مي\u200cگيرد', 'ذخيره', 'مي\u200cنمايد', 'مشخصي', 'اين', 'واحد', 'انتقال', 'مي\u200cدهد']
7184	۲/ واحد منطقي ـ اين واحد پردازشي توسط شرکت NEC در ساختار eDRam طراحي شده و وظيفه‌ي آن پردازش قابليت‌هايي مانند رنگ تصاوير،  آميختن پرتوهاي نوري براي افزايش کيفيت و دقت تصاوير و تصحيح سطوح ناصاف مي‌باشد.	0	['۲/', 'واحد', 'منطقي', 'ـ', 'اين', 'واحد', 'پردازشي', 'شرکت', 'NEC', 'ساختار', 'eDRam', 'طراحي', 'وظيفه\u200cي', 'پردازش', 'قابليت\u200cهايي', 'رنگ', 'تصاوير', 'آميختن', 'پرتوهاي', 'نوري', 'براي', 'افزايش', 'کيفيت', 'دقت', 'تصاوير', 'تصحيح', 'سطوح', 'ناصاف', 'مي\u200cباشد']
7185	باعرض سلام خدمت گيمرهاي عزيز ميخواستم چند نکته درمورد xbox 360 و ps3  به حضورتان برسانم!	0	['باعرض', 'سلام', 'خدمت', 'گيمرهاي', 'عزيز', 'ميخواستم', 'نکته', 'درمورد', 'xbox', '360', 'ps3', 'حضورتان', 'برسانم', '!']
7186	اول اينکه سيستم بلوراي ps3 در مورد حجم گيمهاي اين شرکت کارايي زيادي ندارد چون هر گيم مگه در حدود چند گيگ هستش !	-1	['اينکه', 'سيستم', 'بلوراي', 'ps3', 'حجم', 'گيمهاي', 'اين', 'شرکت', 'کارايي', 'زيادي', 'گيم', 'مگه', 'گيگ', 'هستش', '!']
7187	چون هر ديسک بلوراي در حدود 50 يا60 درصد خالي هستش !	0	['ديسک', 'بلوراي', '50', 'يا', '60', 'درصد', 'خالي', 'هستش', '!']
7188	و بدون استفاده !	-1	['!']
7189	چون معمولا گيمها در حدود 4 يا نهايتا 9گيگ ميباشند!	0	['گيمها', '4', 'يا', 'نهايتا', '9گيگ', 'ميباشند', '!']
7190	يعني در حدود گيمهاي معمولي ايکس باکس!	0	['يعني', 'گيمهاي', 'معمولي', 'ايکس', 'باکس', '!']
7191	در ضمن سي پي يو  و  کارت گرافيک و رم ايکس باکس در ازمايشگاههاي تست سخت افزاري از لحاظ قدرت پيشي گرفته است و به همين علت سري هاي اوليه ايکس باکس ها 360 سه چراغه ميشودند!	1	['سي', 'پي', 'يو', 'کارت', 'گرافيک', 'رم', 'ايکس', 'باکس', 'ازمايشگاههاي', 'تست', 'افزاري', 'لحاظ', 'قدرت', 'پيشي', 'گرفته_است', 'همين', 'علت', 'سري', 'هاي', 'اوليه', 'ايکس', 'باکس', '360', 'سه', 'چراغه', 'ميشودند', '!']
7192	چون هرچقدر فرکانس و پردازش بالا باشد دماي آن دستگاه بالاتر ميرود!	0	['هرچقدر', 'فرکانس', 'پردازش', 'دماي', 'دستگاه', 'بالاتر', 'ميرود', '!']
7193	که در حال حاضر اين مشکل در ورژنها جديد برطرف شده است!	1	['اين', 'مشکل', 'ورژنها', 'جديد', 'برطرف', 'شده_است', '!']
7194	تنها مزيت قدرتي ps3 در پردازش گرافيک آن از نظر شناور بودن مي باشد و هميچنن از نظر فرکانس سي پي يو و گرافيک و پردازش گرافيکي و پردازندگي از xbox360 ضعيف تر است و به همين دليل کنسول ps3 گرماي کم تر آن موجب دوام کنسول ps3 مي باشد.	0	['مزيت', 'قدرتي', 'ps3', 'پردازش', 'گرافيک', 'نظر', 'شناور', 'مي', 'هميچنن', 'نظر', 'فرکانس', 'سي', 'پي', 'يو', 'گرافيک', 'پردازش', 'گرافيکي', 'پردازندگي', 'xbox', '360', 'ضعيف', 'همين', 'دليل', 'کنسول', 'ps3', 'گرماي', 'موجب', 'دوام', 'کنسول', 'ps3', 'مي']
7195	در ضمن با ورود تکنولوژي هاي جديد عمر اين کنسول ها خيلي زودتر به پايان مي رسد منظور من اين است که بلوراي پر هزينه و بي مصرف براي نسل هاي کنسول هاي جديد بکار ميرود چون گيم هاي جديد در سال هاي اتي به حجم بيشتري و  سخت افزار هاي گرافيکي و پردازشي جديدتري احتياج دارد يعني عملاً کل سيستم اين کنسول ها بايد تعويض گردد !	-1	['ورود', 'تکنولوژي', 'هاي', 'جديد', 'عمر', 'اين', 'کنسول', 'خيلي', 'پايان', 'مي', 'رسد', 'منظور', 'اين', 'بلوراي', 'پر', 'هزينه', 'بي', 'مصرف', 'براي', 'نسل', 'هاي', 'کنسول', 'هاي', 'جديد', 'ميرود', 'گيم', 'هاي', 'جديد', 'سال', 'هاي', 'اتي', 'حجم', 'بيشتري', 'افزار', 'هاي', 'گرافيکي', 'پردازشي', 'جديدتري', 'احتياج', 'يعني', 'سيستم', 'اين', 'کنسول', 'بايد', 'تعويض', '!']
7196	با تشکر فوق تخصص سخت افزار بهروز اسماعيل پور فارغ التحصيل از ..	0	['تشکر', 'تخصص', 'افزار', 'بهروز', 'اسماعيل', 'پور', 'فارغ', 'التحصيل']
7197	بدون شک بايد بگم يکي از بهترين کنسولي است که تا به حال در عمر خود ديدم و بايد بگم يکي از بهترين بازي هاي ايکس باکس متور اسپرت فورزا است که بي نظير است	2	['شک', 'بايد', 'بگم', 'يکي', 'بهترين', 'کنسولي', 'عمر', 'ديدم', 'بايد', 'بگم', 'يکي', 'بهترين', 'بازي', 'هاي', 'ايکس', 'باکس', 'متور', 'اسپرت', 'فورزا', 'بي', 'نظير']
7198	اگر به دنبال لذت بردن از بازي ها به خصوص بازي هاي اکشن هستيد xbox 360 انتخاب مناسبي است هر چند شايعاتي در مورد سه چراغ قرمز وجود دارد اما با آمدن مادربرد فالکان و جاسپر اين مشکل حل شده است به هر حال قيمت مناسب بازي يکي از عواملي است که در ايران به ps3 ترجيح داده مي شود .	1	['دنبال', 'لذت', 'بردن', 'بازي', 'خصوص', 'بازي', 'هاي', 'اکشن', 'هستيد', 'xbox', '360', 'انتخاب', 'مناسبي', 'شايعاتي', 'سه', 'چراغ', 'قرمز', 'مادربرد', 'فالکان', 'جاسپر', 'اين', 'مشکل', 'حل', 'شده_است', 'قيمت', 'مناسب', 'بازي', 'يکي', 'عواملي', 'ايران', 'ps3', 'ترجيح', 'مي']
